id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	214
F12946	550.0981	99.22	95.4	101.42	8761	11484861	1.0	0.99	727	1	11594561
F12947	550.0981	102.68	101.42	106.49	8761	8885840	1.0	0.95	635	1	8961385
F12948	492.2483	605.05	602.22	608.85	8242	3782836	1.0	0.99	377	1	3797143
F12949	550.269	472.39	469.07	476.37	8762	2848732	1.0	0.99	329	1	2881694
F12950	492.269	639.29	638.03	641.5	8243	714173	1.0	0.99	116	1	729816
F12951	550.2763	627.92	625.39	629.5	8763	880300	1.0	0.98	120	1	894305
F12952	550.3143	688.27	684.5	690.78	8764	3453524	1.0	0.97	358	1	3494904
F12960	492.3076	618.39	614.58	622.21	8244	7385938	1.0	0.92	536	1	7380735
F12961	492.3076	623.8	622.21	627.61	8244	5243135	0.94	0.97	360	1	5296550
F12962	492.3076	633.61	630.13	636.46	8244	4791560	0.89	0.94	305	1	4799746
F12963	492.3076	639.92	638.35	643.7	8244	950842	0.83	0.9	127	1	953957
F12964	550.3752	709.35	705.57	713.14	8766	3067425	1.0	0.92	72	1	3144970
F12965	492.3154	460.1	458.45	463.42	8245	968805	1.0	0.97	116	1	1005485
F12966	550.3856	756.23	752.44	759.06	8767	32143777	0.83	0.95	55	1	32165777
F12984	550.4171	823.89	822.01	827.64	8768	43152333	0.76	0.85	262	1	43171333
F12985	493.2091	455.2	452.61	458.45	8248	2093616	1.0	0.99	241	1	2112623
F12986	642.2734	441.59	438.42	445.05	9216	6252544	0.78	0.95	5	1	6323485
F12988	642.2734	481.78	478.01	484.36	9216	9071412	0.78	0.98	13	1	9109134
F12989	642.2734	485.68	484.36	487.69	9216	4683735	0.78	0.89	11	1	4748426
F12990	642.2734	492.29	488.68	496.24	9216	9851841	0.77	0.86	11	1	9914426
F12991	550.454	816.68	813.22	818.25	8769	1234822	0.79	0.88	76	1	1326028
F12992	550.454	822.01	820.44	822.95	8769	753885	0.83	0.75	59	1	820662
F12993	550.454	823.89	822.95	826.7	8769	1128789	0.81	0.87	76	1	1162460
F12994	550.8156	687.95	685.76	689.21	8770	1140281	1.0	0.85	136	1	1152286
F12995	493.217	778.59	774.81	782.06	8249	6110647	0.75	0.96	50	1	6174593
F13006	550.8802	730.11	727.59	732.0	8771	1560650	1.0	0.89	160	1	1549549
F13007	550.8802	732.95	732.0	736.71	8771	1326200	1.0	0.96	143	1	1309305
F13023	551.1006	99.22	95.4	101.74	8773	2317730	1.0	0.89	161	1	2379737
F13025	551.142	344.7	342.43	347.61	8774	8318413	1.0	0.98	1063	1	8335413
F13026	643.2745	483.06	461.76	489.67	9218	5270002	0.95	0.74	57	1	5351982
F13027	643.2745	496.24	489.67	499.53	9218	8204822	0.96	0.72	58	1	3052920
F13028	643.2745	777.02	773.87	780.8	9218	2051850	1.0	0.93	136	1	2051031
F13029	551.209	229.05	225.78	232.38	8775	3780542	1.0	1.0	403	1	3801553
F13030	551.209	470.05	466.76	473.71	8775	5940567	1.0	1.0	662	1	5961870
F13031	551.2813	461.09	458.78	464.09	8776	719292	1.0	0.96	114	1	736300
F13032	643.2844	508.34	504.78	512.26	9219	87952490	1.0	0.97	5170	1	87976490
F13037	493.3882	729.16	725.7	732.95	8253	4187625	0.98	0.95	5	1	4193347
F13038	493.3882	747.72	743.94	751.18	8253	2891249	0.73	0.71	4	1	2972428
F13040	493.3882	762.53	761.9	764.73	8253	1293048	0.74	0.91	4	1	1319450
F13044	551.3125	659.11	657.24	662.86	8777	26581698	1.0	0.97	855	1	26600698
F13045	643.4871	822.32	820.44	826.08	9220	3069430	0.74	0.82	233	1	3248793
F13046	551.389	756.86	753.07	760.64	8779	11673763	1.0	0.97	74	1	11764950
F13052	494.1647	418.42	416.1	421.42	8255	859537	1.0	0.94	100	1	876544
F13054	551.4209	819.82	817.0	821.38	8780	5001183	0.94	0.9	234	1	4944551
F13055	551.4209	824.2	821.38	827.96	8780	10877380	1.0	0.94	340	1	10991743
F13057	494.1909	361.97	359.62	364.67	8256	1459681	0.95	0.99	182	1	1474135
F13058	494.1909	412.09	409.42	414.77	8256	962900	0.73	0.99	90	1	979906
F13059	494.1909	461.09	457.46	465.08	8256	8963234	1.0	0.98	74	1	9013927
F13060	494.1909	556.78	553.55	560.64	8256	4447641	1.0	0.84	21	1	4481891
F13073	551.8131	659.42	658.49	661.92	8783	13208193	0.86	0.72	1324	1	13220193
F13075	644.288	508.67	504.78	512.59	9223	31286322	1.0	0.95	1855	1	31311322
F13076	494.2275	481.15	478.96	485.02	8257	2566698	0.78	0.97	64	1	2592740
F13077	494.2275	601.58	599.03	605.37	8257	4398799	0.9	0.98	197	1	4419808
F13078	494.2275	778.28	774.5	782.06	8257	10462961	0.92	0.93	44	1	10510820
F13080	552.1455	345.02	342.09	347.28	8785	2105976	1.0	1.0	258	1	2124703
F13081	552.2125	229.38	226.42	232.38	8786	1103293	1.0	0.99	124	1	1122299
F13082	552.2125	470.05	467.09	473.71	8786	1580122	1.0	1.0	173	1	1603303
F13083	494.2851	609.16	606.63	612.99	8258	2454917	0.92	0.93	54	1	2481734
F13084	494.2851	616.49	613.63	619.98	8258	1545536	0.89	0.99	39	1	1548186
F13085	494.2851	642.76	640.55	646.54	8258	7274265	1.0	0.9	587	1	7343716
F13089	552.2585	605.68	601.9	609.48	8787	4258234	1.0	0.98	349	1	4273693
F13090	494.2932	642.76	640.87	646.54	8259	3905979	1.0	0.95	380	1	4001153
F13092	494.3042	605.68	602.22	609.48	8260	2894104	1.0	0.94	291	1	2935469
F13111	773.5858	810.39	808.82	813.22	9574	1688522	0.73	0.91	3	1	1688820
F13112	552.3286	589.75	586.86	592.63	8788	1482677	0.71	0.98	132	1	1491355
F13117	494.323	642.76	638.98	646.54	8261	1229730896	1.0	0.95	656	1	1229755896
F13118	494.3533	643.39	640.87	645.59	8262	3190246	1.0	0.99	357	1	3237227
F13120	552.8303	737.97	734.52	740.79	8792	1668630	1.0	0.78	163	1	1699091
F13123	645.2903	601.26	598.71	605.05	9227	18556951	0.82	0.94	86	1	18577951
F13127	645.2903	778.91	775.13	782.69	9227	48233553	0.84	0.96	16	1	48258553
F13129	494.3601	643.39	639.92	646.54	8263	6458279	0.97	0.97	573	1	6506234
F13130	494.3601	721.3	717.53	725.07	8263	9206959	0.93	0.87	183	1	9414528
F13131	494.3601	731.37	727.59	735.14	8263	5398182	0.81	0.96	118	1	5470858
F13132	645.3221	653.46	651.26	657.24	9228	1843592	1.0	0.93	160	1	1877663
F13133	494.3713	643.07	641.18	644.65	8264	1396483	1.0	0.99	192	1	1408490
F13139	645.4182	643.39	640.87	644.65	9229	1460655	1.0	0.99	199	1	1484196
F13140	645.4951	792.76	788.98	794.34	9230	2203944	0.89	0.71	169	1	2242270
F13142	495.1944	461.09	457.79	465.08	8266	2462365	1.0	0.97	184	1	2514428
F13143	495.1944	557.1	554.19	559.35	8266	993598	0.93	0.98	103	1	971975
F13144	495.2212	529.2	525.3	532.78	8267	1582576	1.0	0.98	105	1	1629019
F13145	495.2307	601.58	599.03	603.8	8268	1026981	0.86	1.0	152	1	1033623
F13146	495.2307	778.28	775.45	782.06	8268	2380373	0.88	0.88	165	1	2368599
F13150	646.4138	623.16	619.67	626.97	9232	3302174	0.94	0.98	226	1	3351277
F13151	495.2578	564.2	561.61	568.08	8269	1998764	1.0	0.96	194	1	2030641
F13158	495.3263	642.76	638.98	646.54	8271	328738650	1.0	0.95	1041	1	328763650
F13170	554.2475	654.41	651.57	656.61	8798	1237297	0.91	0.89	128	1	1238600
F13171	554.2475	777.02	773.24	780.48	8798	2519164	0.94	0.89	149	1	2582036
F13176	647.2329	575.4	571.59	579.18	9236	20538412	1.0	0.92	13	1	20563412
F13178	496.084	298.35	295.77	301.26	8274	3549701	1.0	1.0	426	1	3569293
F13179	647.2563	508.02	504.12	511.94	9237	5252356	1.0	0.98	320	1	5333676
F13180	496.1623	435.76	432.76	438.42	8275	1820834	1.0	1.0	219	1	1838841
F13182	647.2692	585.57	581.73	589.43	9238	3633594	0.95	0.84	27	1	3737006
F13183	496.1803	385.02	381.06	388.98	8277	1572952	1.0	0.98	121	1	1598062
F13184	647.2969	601.58	599.35	603.48	9239	1127996	0.78	0.99	162	1	1146330
F13185	647.2969	776.7	772.93	775.13	9239	2147263	0.83	0.8	67	1	1035176
F13187	496.2068	460.76	457.79	464.75	8278	14561623	1.0	0.89	294	1	14583623
F13201	496.2684	673.22	671.35	676.34	8279	6010717	1.0	0.84	674	1	5890457
F13202	496.2789	675.09	671.35	678.22	8280	19465774	1.0	0.78	1430	1	19488774
F13218	496.2896	673.85	670.09	677.59	8281	40937413	1.0	0.9	2874	1	40962413
F13220	648.236	574.77	570.95	578.54	9243	7335648	1.0	0.98	12	1	7391712
F13225	555.2778	594.55	591.99	596.48	8802	899532	1.0	0.95	107	1	937235
F13226	496.3082	674.16	670.41	677.28	8283	76271065	1.0	0.77	5885	1	76294065
F13228	496.3281	643.39	640.24	645.28	8284	42506698	1.0	0.95	4096	1	42523698
F13230	648.3837	681.67	679.79	683.25	9247	771172	1.0	0.95	108	1	852471
F13231	648.3837	685.13	683.25	688.58	9247	1337050	1.0	0.97	134	1	1405661
F13241	496.3384	674.16	670.41	677.91	8285	1475636581	1.0	0.97	292	1	17333249336
F13242	557.2069	827.64	823.89	831.43	8805	8040369	1.0	0.94	652	1	8133702
F13248	557.3456	619.98	618.07	621.57	8806	1616388	1.0	0.97	215	1	1742938
F13249	557.3456	623.16	621.57	626.34	8806	1743149	1.0	0.96	193	1	1766588
F13251	496.3761	673.85	670.09	677.59	8287	100002436	1.0	0.88	1445	1	100027436
F13252	649.2486	488.35	484.36	492.29	9249	3877051	0.84	0.95	7	1	3931275
F13253	649.2486	559.67	555.81	563.55	9249	3366344	0.9	0.93	6	1	3397528
F13254	649.2486	604.74	600.94	608.53	9249	2944544	0.9	0.8	17	1	2984128
F13255	649.2486	620.3	617.12	624.11	9249	2780620	0.83	0.91	38	1	2833670
F13262	557.4413	822.32	818.88	826.08	8808	365695878	0.86	0.86	18003	1	365719878
F13264	649.3549	628.55	627.29	632.03	9251	1053546	1.0	0.71	65	1	1056637
F13265	649.4698	732.0	728.22	735.46	9252	6321091	1.0	0.91	463	1	6433501
F13266	496.4077	673.85	671.03	676.97	8290	9383838	0.94	0.93	356	1	9518521
F13267	496.4077	750.55	739.85	764.73	8290	7151754	0.91	0.93	60	1	7260407
F13268	496.4077	780.8	768.51	794.65	8290	4192994	0.91	0.91	31	1	4277021
F13269	497.141	383.72	380.07	387.31	8291	1827237	1.0	0.99	220	1	1859235
F13270	650.4007	712.82	709.04	716.6	9255	6099977	1.0	0.98	103	1	6146290
F13271	497.1973	658.18	655.67	659.74	8292	1596062	1.0	0.97	182	1	1672093
F13272	497.21	460.76	457.79	464.75	8293	4204506	1.0	0.94	327	1	4240352
F13273	497.2372	420.75	418.09	423.75	8294	1192437	1.0	0.99	132	1	1217384
F13289	557.9432	822.32	818.56	826.08	8810	264594681	0.89	0.87	9267	1	264619681
F13290	558.2087	827.02	825.45	830.48	8811	1935040	1.0	0.91	205	1	1952047
F13299	558.2896	470.38	467.09	474.05	8812	6264107	1.0	0.99	720	1	6286107
F13300	558.2896	564.2	560.64	568.08	8812	16406977	1.0	0.94	1629	1	16430977
F13301	651.3695	606.95	604.74	610.12	9258	1544565	0.87	0.97	177	1	1568485
F13302	651.3695	615.22	611.71	617.12	9258	1591699	0.86	0.92	166	1	1608734
F13303	651.3695	620.62	617.12	624.43	9258	11800180	1.0	0.94	720	1	11954141
F13304	497.2937	673.85	670.72	677.59	8296	8981651	1.0	0.94	642	1	9022431
F13305	497.2937	827.33	823.57	831.11	8296	6160607	1.0	0.94	460	1	6206758
F13308	651.4056	711.56	708.72	715.34	9259	1795077	1.0	0.94	156	1	1839325
F13309	497.3036	674.47	670.72	675.41	8297	21212175	0.77	0.78	2123	1	21228175
F13310	558.4445	822.32	818.56	825.77	8815	95615052	0.88	0.76	5483	1	95639052
F13313	497.3287	643.39	640.55	646.85	8299	4330594	1.0	0.98	462	1	4365917
F13319	558.4589	803.78	802.21	806.61	8816	2237137	0.71	0.87	7	1	2272145
F13321	497.3417	674.16	670.41	677.91	8300	1488879347	1.0	0.97	300	1	4667463850
F13322	558.9459	819.5	815.74	821.07	8817	13973022	1.0	0.73	1376	1	13991022
F13325	777.5392	713.14	710.3	716.6	9588	1380769	0.75	0.74	3	1	1341478
F13327	777.5392	728.85	727.28	732.32	9588	1579906	0.75	0.89	3	1	1656284
F13328	777.5392	748.35	745.83	751.5	9588	1799408	0.72	0.8	3	1	1821593
F13329	777.5392	755.91	752.76	757.17	9588	1543084	0.75	0.81	4	1	1560773
F13330	777.5392	761.9	759.38	765.68	9588	1874232	0.72	0.77	3	1	1965218
F13331	777.5392	767.57	765.68	769.46	9588	1379798	0.78	0.93	5	1	1415754
F13332	777.5392	772.93	770.09	774.5	9588	1539995	0.75	0.83	4	1	1501764
F13335	777.5392	790.56	787.41	792.45	9588	2098893	0.78	0.79	5	1	2154541
F13337	777.5392	800.95	798.74	803.15	9588	1588238	0.78	0.82	5	1	1666019
F13338	777.5392	805.67	803.15	807.87	9588	1372136	0.75	0.9	4	1	1406000
F13339	777.5392	811.02	807.87	814.48	9588	2226210	0.76	0.74	4	1	2219231
F13340	777.5392	821.07	817.62	822.32	9588	3529058	0.97	0.73	9	1	3568117
F13341	777.5392	824.2	822.32	827.96	9588	3888808	1.0	0.96	10	1	3829023
F13342	652.3734	621.26	617.44	625.07	9262	4281214	1.0	0.96	252	1	4354686
F13343	559.2932	470.05	467.09	473.38	8818	1807372	1.0	1.0	193	1	1830318
F13344	559.2932	564.2	560.96	568.08	8818	4708332	1.0	0.97	445	1	4738716
F13349	497.3795	673.85	670.72	675.41	8303	19056955	0.73	0.83	1913	1	19072955
F13350	652.4167	712.51	708.72	715.97	9263	1439268	0.74	0.91	11	1	1453722
F13352	777.6919	490.0	487.02	493.93	9590	42036684	1.0	0.96	1218	1	42058684
F13353	497.3903	673.53	670.41	676.66	8304	7408303	1.0	0.96	577	1	7291900
F13354	497.3903	677.59	676.97	680.73	8304	865671	1.0	0.91	148	1	1016088
F13356	559.4024	818.56	815.43	822.32	8820	2777438	1.0	0.85	77	1	2821202
F13357	559.4024	825.45	822.32	827.64	8820	1676753	0.96	0.92	64	1	1702205
F13358	498.2682	509.32	507.7	511.94	8306	864039	0.8	0.98	62	1	890182
F13359	654.2639	489.67	487.69	492.95	9266	1471837	1.0	0.99	169	1	1493500
F13360	654.2639	626.02	623.8	629.82	9266	4116249	1.0	0.99	467	1	4136257
F13361	655.2357	558.71	554.83	562.58	9267	10940564	1.0	0.97	721	1	11093248
F13362	498.2811	816.68	813.54	820.44	8307	1474460	0.74	0.88	108	1	1516608
F13363	498.2872	654.73	650.95	657.87	8308	6616742	1.0	0.96	531	1	6651551
F13364	655.2485	511.94	508.02	515.86	9268	3448459	1.0	0.93	95	1	3480052
F13365	655.2668	626.34	624.43	628.24	9269	1173308	1.0	0.98	165	1	1207144
F13366	498.3044	604.43	601.58	608.21	8310	22306154	1.0	0.95	2126	1	22328154
F13367	498.317	547.77	544.83	551.66	8311	3038325	1.0	0.97	269	1	3101142
F13368	498.317	681.67	679.79	685.45	8311	2176105	1.0	0.97	271	1	2269718
F13370	498.3444	673.53	669.78	677.28	8312	794753380	1.0	0.97	343	1	794778380
F13371	655.2845	414.77	411.42	418.42	9270	1761562	1.0	0.99	92	1	1782979
F13372	655.2845	421.75	418.42	425.76	9270	3141812	1.0	0.99	150	1	3174205
F13373	655.2845	442.22	439.39	444.1	9270	818413	0.92	0.79	65	1	832831
F13374	655.2845	605.05	601.26	608.85	9270	4846231	1.0	0.99	293	1	4882351
F13384	778.0409	776.7	774.81	777.96	9591	2036504	0.71	0.75	3	1	2090890
F13385	778.0409	779.22	777.96	780.8	9591	1623942	0.71	0.87	3	1	1584475
F13388	778.0409	798.43	794.65	801.58	9591	4398500	0.72	0.91	4	1	4427491
F13391	778.0409	817.94	814.8	819.19	9591	2493400	0.71	0.73	3	1	2498651
F13392	778.0409	823.89	820.44	827.64	9591	5712682	0.79	0.86	5	1	5728549
F13393	498.3541	599.03	595.84	602.54	8313	2125676	1.0	0.97	220	1	2147686
F13394	655.4126	675.41	672.29	679.16	9271	3887122	1.0	0.78	294	1	4021675
F13398	559.4706	756.86	754.02	759.38	8821	8806896	0.72	0.76	3	1	8825494
F13399	559.4706	763.16	759.38	764.73	8821	9911206	0.75	0.85	3	1	9963572
F13401	559.4706	780.48	778.28	783.95	8821	8533732	0.71	0.9	3	1	8552653
F13403	559.4706	794.02	790.24	797.48	8821	12061942	0.72	0.84	3	1	12170730
F13406	499.0853	33.68	31.6	36.52	8315	1256614	0.71	0.87	132	1	1219769
F13407	655.9137	671.66	671.03	672.91	9272	496333	1.0	0.73	110	1	554918
F13408	655.9137	676.66	672.91	680.42	9272	2195561	1.0	0.85	207	1	2168521
F13409	656.2384	558.71	554.83	562.58	9273	3611175	1.0	0.97	245	1	3630538
F13410	499.166	593.27	589.43	597.12	8316	9081047	1.0	0.95	557	1	9285129
F13411	559.9394	818.88	815.11	820.44	8823	1342585	1.0	0.87	147	1	1207770
F13412	559.9394	824.51	820.76	826.7	8823	3735827	1.0	0.82	256	1	3874362
F13413	499.2899	655.36	652.2	656.93	8317	1101752	1.0	0.78	124	1	1103844
F13414	656.2878	421.75	419.08	425.76	9275	1000809	0.83	0.95	115	1	1023675
F13415	656.2878	605.05	602.85	608.53	9275	1509311	1.0	0.95	184	1	1528318
F13416	560.298	659.11	657.55	662.55	8824	4605457	1.0	0.98	572	1	4686305
F13417	499.3078	604.11	601.58	607.9	8318	6206347	1.0	0.95	591	1	6296178
F13419	560.3051	456.17	452.61	459.77	8825	4448242	1.0	1.0	460	1	4477720
F13420	560.3051	502.81	498.87	506.4	8825	4011537	1.0	1.0	143	1	4039068
F13421	560.3095	686.7	684.19	690.15	8826	2878186	1.0	0.73	252	1	2998988
F13422	657.2634	386.32	383.72	388.98	9276	1237321	1.0	1.0	87	1	1256045
F13423	657.2634	427.1	424.42	430.1	9276	836900	1.0	0.99	103	1	856997
F13424	657.2634	489.34	486.03	492.95	9276	3366572	1.0	1.0	54	1	3390405
F13425	657.2634	511.29	508.02	515.2	9276	7101439	1.0	0.99	83	1	7129275
F13426	657.2634	552.29	548.42	555.47	9276	3764932	1.0	0.96	63	1	3800219
F13429	499.347	673.53	669.78	677.28	8320	97577120	1.0	0.96	657	1	97602120
F13430	657.3001	508.34	504.45	512.26	9277	12244643	1.0	0.99	687	1	12380270
F13431	560.3518	650.0	648.43	651.89	8827	910525	0.82	0.99	127	1	922530
F13434	657.4174	642.13	640.24	645.91	9278	1233780	1.0	0.81	53	1	1258940
F13451	778.6951	490.0	486.36	493.93	9593	6324993	1.0	0.99	589	1	6342646
F13452	658.2668	489.01	486.69	491.97	9279	1176153	1.0	0.99	151	1	1193159
F13453	658.2668	511.29	508.67	514.55	9279	2473400	1.0	1.0	268	1	2488501
F13454	658.2668	552.6	548.75	555.47	9279	1137539	1.0	0.97	131	1	1171400
F13461	658.3033	509.32	505.43	513.24	9280	4464095	1.0	0.97	264	1	4521466
F13463	500.178	481.78	480.21	485.68	8322	4084685	1.0	0.9	660	1	4102685
F13464	500.178	556.14	553.55	558.71	8322	12721252	1.0	0.93	335	1	12738252
F13465	500.178	560.64	558.71	564.2	8322	9677623	1.0	0.93	253	1	9695623
F13467	500.2425	717.85	714.4	721.61	8323	2811111	1.0	0.84	198	1	2893146
F13469	659.2703	601.58	599.67	603.48	9284	1152319	1.0	0.99	161	1	1176182
F13470	659.2703	777.96	774.18	781.74	9284	2439360	1.0	0.76	149	1	2510003
F13475	779.0492	767.88	764.73	771.67	9594	2839523	0.73	0.73	5	1	2749024
F13483	779.0492	822.64	821.07	823.89	9594	1435678	0.89	0.82	6	1	1373163
F13485	561.2659	592.31	590.07	595.84	8829	1848248	1.0	0.97	212	1	1867256
F13488	659.2792	380.07	377.77	382.06	9285	2149016	0.75	0.96	5	1	2170644
F13489	561.3086	456.17	453.26	459.11	8830	1239134	1.0	0.99	144	1	1260368
F13490	561.3086	502.81	500.18	505.75	8830	1106327	1.0	0.98	118	1	1126700
F13494	500.276	638.35	635.19	641.81	8325	39252498	1.0	0.96	56	1	39274498
F13495	500.276	656.93	654.41	660.67	8325	18202857	1.0	0.91	19	1	18223857
F13496	561.3413	603.17	600.62	606.95	8831	3457473	1.0	0.98	345	1	3465513
F13497	500.2837	464.42	460.76	467.09	8326	1106085	1.0	0.98	128	1	1128571
F13498	500.2837	474.71	471.73	477.36	8326	1282015	1.0	1.0	147	1	1314081
F13499	500.3028	713.14	709.67	716.91	8327	9167580	1.0	0.99	674	1	9189711
F13500	659.4333	659.42	655.67	657.87	9286	2846953	0.81	0.98	35	1	1002083
F13501	659.4333	661.3	660.05	662.86	9286	4129304	0.81	0.71	47	1	2172571
F13502	659.4333	664.12	662.86	666.94	9286	1460711	0.75	0.91	25	1	1554750
F13503	659.4333	671.97	669.46	673.53	9286	2778839	0.82	0.99	96	1	2960337
F13504	659.4333	675.72	673.53	679.47	9286	4388126	0.84	0.87	98	1	4367362
F13505	659.4333	688.58	684.82	692.35	9286	12866124	1.0	0.95	277	1	12962366
F13506	659.4333	697.07	696.44	700.22	9286	1099976	0.75	0.92	11	1	1237007
F13507	500.3491	673.53	670.09	677.28	8328	10828173	1.0	0.96	794	1	10886206
F13508	500.738	604.74	602.22	607.9	8329	3722191	1.0	0.99	407	1	3741199
F13510	659.9351	688.27	684.5	691.72	9287	7736354	1.0	0.93	73	1	7839945
F13512	660.9441	738.28	734.52	741.74	9288	12154544	1.0	0.95	249	1	12385999
F13513	501.1814	481.78	480.53	485.02	8330	989619	0.89	0.97	135	1	1004625
F13514	501.1814	556.14	553.24	558.71	8330	3694763	1.0	0.95	379	1	3700659
F13515	501.1814	560.31	558.71	564.2	8330	2667638	1.0	0.99	261	1	2711192
F13516	501.1814	638.35	636.14	642.13	8330	1428642	0.88	0.73	23	1	1433943
F13520	561.411	654.73	650.95	658.49	8832	12968691	0.76	0.88	6	1	13085270
F13525	501.212	506.08	502.15	509.97	8331	3293615	1.0	0.92	63	1	3355554
F13526	661.2852	557.42	554.19	561.28	9289	2425323	1.0	0.97	63	1	2457989
F13538	501.2796	638.35	635.51	641.5	8332	10790332	1.0	0.96	33	1	10810332
F13539	661.4464	672.6	670.72	673.22	9290	651217	0.82	0.92	113	1	673412
F13540	661.4464	676.66	673.53	680.42	9290	2347324	0.9	0.86	187	1	2364581
F13541	661.4464	736.4	732.63	737.97	9290	3920008	1.0	0.97	353	1	3928440
F13542	661.4464	738.91	737.97	742.68	9290	4038111	1.0	0.94	338	1	4138952
F13543	501.3064	712.82	709.04	716.6	8334	2681482	1.0	0.97	177	1	2710939
F13556	501.3928	746.46	742.68	750.24	8335	9109190	0.91	0.96	6	1	9170800
F13566	562.3239	737.03	733.26	739.85	8836	3758710	1.0	0.93	268	1	3781110
F13567	562.3239	740.16	739.85	743.62	8836	1442172	1.0	0.95	162	1	1430688
F13568	781.0657	820.44	817.62	822.01	9600	1589530	0.89	0.82	171	1	1607077
F13569	781.0657	823.26	822.01	826.7	9600	1538262	1.0	0.94	230	1	1450037
F13571	562.3465	620.3	617.12	624.11	8837	2717936	1.0	0.97	41	1	2738500
F13572	562.366	687.64	684.82	691.41	8838	2854332	1.0	0.9	279	1	2851113
F13573	502.2919	650.32	646.85	654.09	8336	106178202	0.89	0.85	12	1	106202202
F13574	502.2919	658.18	654.41	661.92	8336	416250759	1.0	0.98	64	1	416275759
F13576	502.3149	611.39	609.8	614.9	8337	976848	1.0	0.96	142	1	999987
F13577	663.264	496.24	492.29	500.18	9295	4024458	1.0	0.98	65	1	4058151
F13578	663.264	507.05	503.47	510.96	9295	2331887	1.0	0.8	31	1	2358332
F13582	502.328	696.44	693.3	700.22	8338	10552175	0.82	0.9	12	1	10575175
F13585	502.3959	748.66	744.88	752.13	8339	2899490	1.0	0.93	15	1	2946484
F13587	563.245	453.26	450.28	454.56	8842	1157029	0.77	0.89	33	1	1171029
F13588	563.245	469.72	466.1	473.71	8842	19299340	1.0	0.99	1558	1	19323340
F13589	563.245	508.02	504.78	511.61	8842	4314963	0.87	0.94	102	1	4336963
F13590	563.245	563.88	560.64	567.76	8842	41076945	1.0	0.96	417	1	41099945
F13592	563.3825	729.48	728.22	732.0	8844	993524	1.0	0.9	113	1	1006530
F13593	503.1973	593.27	589.43	597.12	8342	14043758	0.95	0.94	198	1	14163408
F13594	503.2244	509.97	506.72	513.89	8343	2223657	1.0	1.0	42	1	2246667
F13595	503.2603	604.43	601.58	608.21	8344	17741185	1.0	0.9	1967	1	17763185
F13600	563.4268	695.5	691.72	696.44	8845	3264474	0.71	0.95	7	1	3270926
F13601	563.4268	703.69	699.91	707.46	8845	7688981	0.78	0.78	9	1	7786892
F13606	563.8148	659.11	657.55	662.24	8846	4046741	1.0	0.93	540	1	4095688
F13607	503.2879	708.09	704.32	711.56	8346	1354874	1.0	0.96	145	1	1371023
F13608	563.8986	704.63	700.85	708.41	8847	14420331	0.71	0.91	43	1	14445331
F13610	563.8986	717.22	713.45	719.1	8847	31424679	1.0	0.91	289	1	31443679
F13611	563.8986	721.3	719.1	723.81	8847	26470192	0.84	0.93	243	1	26486192
F13615	503.2952	650.63	646.85	654.41	8347	28837367	0.94	0.86	18	1	28862367
F13616	503.2952	658.18	654.73	661.92	8347	111008101	1.0	0.96	95	1	111032101
F13617	503.3144	623.8	621.89	627.61	8348	1628515	1.0	0.97	48	1	1656727
F13618	564.2484	470.38	467.09	474.05	8848	5585223	1.0	0.98	404	1	5607223
F13619	564.2484	508.02	506.08	509.64	8848	1059951	0.88	0.82	154	1	1071951
F13620	564.2484	563.88	561.61	567.44	8848	11400481	1.0	0.94	1158	1	11419481
F13624	564.3814	734.52	731.37	736.09	8851	1539738	1.0	0.97	164	1	1615113
F13625	564.3814	739.22	736.09	742.68	8851	2738869	1.0	0.83	216	1	2723432
F13626	503.3327	649.06	645.91	650.63	8349	986876	0.84	0.78	15	1	966557
F13627	503.3327	660.67	656.93	664.12	8349	5407159	1.0	0.76	60	1	5602740
