id_number	mz	rtime	empCpd	neutral_formula	ion_relation	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	214
F5262	296.2578	623.16	_singleton_6301	C18H30O2	singleton	619.35	625.7	5128	1692067	0.83	0.97	31	1	1712445
F5265	222.0427	38.42	6305	C7H8O5S	singleton	36.2	41.95	3224	1627597	1.0	0.96	120	1	1656671
F5268	296.6676	688.27	112064		singleton	684.5	692.04	5131	7966146	1.0	0.94	550	1	8035454
F5270	222.0758	265.35	kp475_221.0682		M0,M+H+	261.29	269.41	3226	22309625	1.0	0.99	174	1	22334625
F5272	222.0789	33.68	kp1929_180.0456		M0,ACN	32.43	37.47	3227	2239436	1.0	0.89	219	1	2244367
F5275	297.0117	33.99	_singleton_6307	C14H10Cl2FNO	singleton	31.09	35.26	5132	932760	1.0	0.93	122	1	945765
F5276	297.0117	206.66	_singleton_6308	C14H10Cl2FNO	singleton	202.75	210.64	5132	2216995	1.0	0.88	7	1	2242255
F5277	297.0117	225.46	6309	C14H10Cl2FNO	singleton	221.52	229.38	5132	1563922	1.0	0.94	5	1	1588296
F5280	297.0316	250.86	kp476_296.0243		M0,M+H+	246.89	254.85	5134	32488828	1.0	0.98	1138	1	32513828
F5281	274.1433	502.15	_singleton_6310	C16H16O3	singleton	498.21	506.08	4484	5411853	1.0	0.98	129	1	5445816
F5287	297.05	206.66	kp2549_853.1566		M0,HCl, 3x charged	202.75	210.64	5135	8352646	1.0	1.0	310	1	8415582
F5288	297.05	225.46	6314	C18H14ClS	singleton	222.86	229.05	5135	1269202	1.0	0.99	133	1	1289208
F5289	274.1537	223.52	6242	C15H19N3O2	singleton	219.83	227.07	4486	11327548	1.0	0.99	1287	1	11350548
F5293	222.1002	225.78	6315	C11H14N2O3	singleton	222.86	228.72	3232	2720162	1.0	1.0	102	1	2738265
F5294	222.1002	289.89	kp1901_199.1105		M0,Na/H	286.71	293.77	3232	1801666	1.0	0.98	52	1	1831379
F5295	274.1829	453.26	kp477_273.1757		M0,M+H+	449.29	456.49	4489	12275558	1.0	0.98	1189	1	12298558
F5296	274.1829	460.43	kp478_273.1757		M0,M+H+	456.49	464.42	4489	23785503	1.0	0.99	2257	1	23810503
F5297	250.9996	506.4	5869	C9H8O5S	singleton	502.48	510.29	3885	3675836	1.0	0.94	6	1	3705919
F5299	251.0199	178.79	6316	C6H12O7S	singleton	154.1	200.43	3886	10161826	0.93	0.91	125	1	10300286
F5300	274.2005	281.28	_singleton_6317	C12H26N4O3	singleton	277.55	285.37	4493	5274762	1.0	0.99	519	1	5306395
F5301	274.2005	295.42	6318	C12H26N4O3	singleton	292.79	298.35	4493	1016539	1.0	0.99	28	1	1041394
F5302	251.0221	254.85	5579	C8H10O7S	singleton	250.86	258.92	3887	2387575	1.0	0.93	89	1	2453952
F5303	222.1121	402.11	6247	C12H13NO2	singleton	398.39	406.12	3233	1860196	1.0	0.85	3	1	1895754
F5307	251.0253	33.37	6321	C9H10BClO4	singleton	31.6	35.89	3888	1508569	1.0	0.99	275	1	1542908
F5310	274.2579	479.27	112065		singleton	476.04	480.21	4495	924459	1.0	0.87	151	1	976847
F5311	297.0938	480.53	_singleton_6322	C10H18N2O3S2	singleton	478.33	484.36	5139	2385560	1.0	0.9	225	1	2434396
F5312	297.0938	650.0	6323	C10H18N2O3S2	singleton	646.85	652.52	5139	1198187	1.0	0.97	108	1	1225475
F5313	297.1005	486.03	_singleton_6324	C17H15NO4	singleton	483.38	489.34	5140	1665583	0.89	0.99	17	1	1664326
F5320	274.2735	478.96	kp479_273.2661		M0,M+H+	475.04	482.74	4496	370441856	1.0	0.97	236	1	370466856
F5321	274.2858	478.96	6328	C15H33N3	singleton	476.37	480.21	4497	979542	1.0	0.98	151	1	992547
F5322	297.1229	375.42	6329	C17H13NO3	singleton	373.4	377.77	5143	1422415	0.98	0.95	84	1	1436415
F5323	297.1229	380.4	kp1813_294.1094		13C/12C*2,M+H+	377.77	382.73	5143	1842313	1.0	0.97	94	1	1858313
F5324	297.1229	442.53	kp480_296.1157		M0,M+H+	436.09	453.91	5143	17856704	1.0	0.9	86	1	17912704
F5326	274.2889	478.96	112066		singleton	476.37	480.21	4498	1206658	1.0	0.97	203	1	1219663
F5327	297.1261	201.43	6330	C14H20N2O3S	singleton	198.08	205.37	5144	3866045	1.0	1.0	426	1	3889053
F5328	274.6544	694.24	kp2220_548.3015		M0,M+H+, 2x charged	690.46	698.02	4499	7670489	1.0	0.84	164	1	7762676
F5329	274.6544	701.48	kp2221_548.3015		M0,M+H+, 2x charged	698.02	705.26	4499	10012689	1.0	0.94	243	1	10053711
F5335	297.1459	480.53	_singleton_5887	C17H22O3	singleton	478.01	482.1	5147	1120583	0.94	0.95	145	1	1124887
F5339	297.1459	678.85	_singleton_5888	C17H22O3	singleton	678.22	682.3	5147	843525	0.87	0.72	106	1	899919
F5341	274.9744	827.02	5901	C5H11AsO8		823.26	830.8	4501	8559776	0.95	0.97	12	1	8613885
F5342	275.0229	347.61	6331	C10H10O7S	singleton	345.02	350.59	4502	1114771	1.0	0.99	129	1	1134568
F5344	275.0318	496.24	6333	C6H15NO7P2	singleton	492.29	500.18	4503	3049797	1.0	0.97	216	1	3079154
F5345	297.1843	590.07	_singleton_6334	C18H23N3O	singleton	587.5	592.31	5151	1714612	1.0	0.99	23	1	1754734
F5346	297.1843	612.67	6335	C18H23N3O	singleton	609.48	616.49	5151	3337072	1.0	0.93	31	1	3349070
F5348	275.0427	828.9	6336	C14H8N2O3	singleton	826.08	832.71	4504	1525489	1.0	0.94	113	1	1508406
F5349	297.2033	606.31	6337	C15H30O4	singleton	604.74	610.12	5153	4938472	0.82	0.83	152	1	4956472
F5350	297.2033	615.22	kp481_274.214		M0,Na/H	611.71	619.03	5153	113168751	1.0	0.97	3329	1	113192751
F5351	251.0432	827.64	6338	C12H13NOS2	singleton	823.89	831.11	3889	26025258	0.95	0.72	9	1	26383777
F5352	275.0481	319.64	6339	C12H10ClFO3	singleton	316.02	323.66	4505	2851327	0.97	0.94	206	1	2875327
F5353	275.0481	404.79	kp482_274.0407		M0,M+H+	400.77	408.76	4505	14978782	1.0	0.98	1451	1	15003782
F5354	251.0485	223.85	6340	C11H8N2O2S	singleton	221.18	226.42	3890	3129206	1.0	1.0	413	1	3146212
F5355	297.2206	464.09	6341	C12H30N2O3Si	singleton	462.09	468.08	5155	1494908	0.81	0.79	20	1	1513908
F5356	297.2206	472.06	kp483_296.2133		M0,M+H+	469.07	476.04	5155	9739247	1.0	0.99	163	1	9761247
F5357	275.0542	250.53	6342	C10H14NO6P	singleton	246.89	254.51	4506	1450782	1.0	0.98	102	1	1479428
F5358	251.0573	540.29	6343	C9H12O5S	singleton	537.68	544.19	3891	1567520	1.0	0.97	155	1	1589552
F5359	223.0485	827.96	kp484_186.0643		M0,HCl	824.2	831.75	3246	199288562	0.79	0.96	6	1	238048583
F5360	251.0692	454.24	6344	C8H14N2O5S	singleton	451.94	458.12	3892	973171	1.0	0.99	102	1	995237
F5361	297.2225	565.82	6345	C18H32ClN	singleton	561.93	569.68	5156	2435547	1.0	0.79	88	1	2476992
F5362	275.0884	441.59	6346	C13H16O5	singleton	438.09	444.73	4507	1208551	1.0	0.94	21	1	1222601
F5365	275.102	394.7	5980	C12H13N5O3	singleton	391.34	398.72	4509	2399132	1.0	0.99	207	1	2432696
F5367	275.1053	269.07	kp1990_274.0982		M0,M+H+	265.02	272.8	4510	2690814	1.0	1.0	250	1	2721940
F5369	251.0952	539.97	6349	C13H14FNO3	singleton	537.68	543.22	3897	904540	1.0	0.96	104	1	922548
F5370	275.1168	265.35	6350	C13H17FN2O2	singleton	261.29	269.41	4514	1867673	0.81	0.99	142	1	1893827
F5371	251.099	385.67	kp1991_250.0916		M0,M+H+	382.73	389.66	3898	15331576	1.0	1.0	2079	1	15353576
F5372	275.1345	672.6	_singleton_6351	C10H15N3O5	singleton	670.72	674.16	4516	1279336	1.0	0.96	208	1	1392894
F5373	275.1345	675.72	_singleton_6352	C10H15N3O5	singleton	674.16	677.59	4516	1630197	1.0	0.97	263	1	1640837
F5375	251.1021	314.04	kp1992_250.0948		M0,M+H+	311.02	317.66	3900	5400237	1.0	1.0	690	1	5428360
F5378	275.1459	278.57	kp2005_252.1566		M0,Na/H	275.85	281.28	4517	1459117	1.0	1.0	212	1	1476124
F5379	251.1098	553.24	6356	C6H12N6O4	singleton	551.02	554.51	3902	1171543	1.0	0.95	176	1	1183550
F5383	251.1136	552.92	_singleton_6357	C10H16O6	singleton	550.7	555.81	3903	3853203	1.0	0.99	464	1	3870212
F5384	223.0813	479.59	6359	C8H14O7	singleton	478.01	483.38	3253	3351321	1.0	0.89	329	1	3369326
F5386	223.0844	479.9	6360	C11H13NO4	singleton	478.33	483.7	3254	11523103	1.0	0.94	1235	1	11541103
F5391	275.1635	482.74	kp1993_274.1564		M0,M+H+	480.53	486.69	4520	3221508	0.79	0.96	17	1	3204773
F5392	275.1635	495.92	_singleton_5889	C17H22O3	singleton	491.97	499.86	4520	2456890	0.78	0.97	12	1	2509038
F5393	275.1635	513.24	kp487_274.1563		M0,M+H+	509.64	517.16	4520	8039839	1.0	0.96	44	1	8071135
F5394	275.1635	566.79	5890	C17H22O3	singleton	563.55	570.64	4520	3446316	0.79	0.86	6	1	3462150
F5395	275.1635	590.71	kp1994_274.1564		M0,M+H+	587.5	594.55	4520	3925573	0.8	0.89	9	1	3956111
F5396	297.2783	717.22	_singleton_6366	C19H36O2	singleton	713.45	720.98	5159	10170816	0.75	0.83	27	1	10212680
F5400	251.1251	457.14	_singleton_6372	C12H20O4	singleton	453.26	458.45	3904	2561399	0.71	0.98	11	1	2578399
F5403	251.1251	481.78	kp488_228.1358		M0,Na/H	479.27	485.35	3904	15372185	1.0	0.94	44	1	15392185
F5406	297.6565	672.6	112067		singleton	669.78	676.34	5160	5613894	0.89	0.9	414	1	5650027
F5407	297.6565	678.85	112068		singleton	677.59	681.99	5160	1327163	0.9	0.94	147	1	1390786
F5408	275.1747	494.91	6381	C16H20N2O	singleton	490.98	498.87	4521	3146572	1.0	0.99	263	1	3190259
F5409	297.6753	738.91	kp2222_594.3434		M0,M+H+, 2x charged	735.46	742.36	5161	42935210	0.95	0.83	183	1	42958210
F5413	298.0009	203.74	6382	C11H11Cl2NO3	singleton	199.76	207.64	5162	2713567	0.96	0.96	131	1	2770737
F5416	223.0938	383.39	kp1905_200.1046		M0,Na/H	379.41	387.31	3256	4950882	1.0	0.96	9	1	4975338
F5419	251.1272	470.38	kp489_250.1202		M0,M+H+	468.74	471.73	3905	7047210	0.73	0.76	35	1	7057210
F5420	251.1272	475.04	kp490_250.1201		M0,M+H+	473.71	478.01	3905	8782179	0.73	0.95	33	1	8796179
F5421	251.1272	496.9	kp491_250.1202		M0,M+H+	493.28	500.51	3905	13198282	0.74	0.94	4	1	13221282
F5422	251.1272	552.6	kp492_250.1197		M0,M+H+	548.75	556.46	3905	784061902	1.0	0.98	1145	1	784086902
F5423	298.0962	267.71	6383	C11H15N5O3S	singleton	264.68	270.77	5164	2669937	1.0	1.0	351	1	2692552
F5427	275.2001	615.54	kp493_274.1927		M0,M+H+	611.71	619.35	4524	10520786	1.0	0.91	19	1	10548181
F5428	275.2001	632.66	_singleton_6387	C18H26O2	singleton	629.18	636.46	4524	5918872	0.85	0.91	9	1	5996442
F5431	223.096	480.21	kp494_222.0888		M0,M+H+	476.37	484.03	3257	1020663189	1.0	1.0	1132	1	1913630857
F5434	275.2365	526.28	6389	C19H30O	singleton	522.36	530.18	4526	1434786	1.0	0.96	27	1	1460480
F5435	223.1051	115.36	6390	C7H8N8	singleton	104.26	121.16	3258	3056270	1.0	0.77	105	1	3119582
F5436	223.1051	481.15	kp495_222.0976		M0,M+H+	477.69	484.69	3258	6767463	1.0	0.96	596	1	6796851
F5437	275.2576	670.41	6391	C16H32O2	singleton	667.89	672.6	4527	2696009	1.0	0.99	95	1	2712015
F5438	251.1615	521.71	_singleton_6392	C13H24O3	singleton	520.07	524.32	3908	1777029	0.86	0.87	18	1	1825613
F5439	251.1615	534.74	kp2025_228.1723		M0,Na/H	531.15	538.66	3908	3558892	1.0	0.94	32	1	3686668
F5441	251.1615	573.51	_singleton_6393	C13H24O3	singleton	572.55	576.65	3908	1065412	0.82	0.84	11	1	1046640
F5442	251.1615	580.45	_singleton_6394	C13H24O3	singleton	578.54	582.05	3908	1408114	0.83	0.95	12	1	1427478
F5443	251.1615	584.29	6395	C13H24O3	singleton	582.05	585.9	3908	1828904	0.85	0.91	14	1	1885396
F5445	298.1431	566.46	6397	C18H16O3	singleton	562.58	569.68	5167	1986671	0.85	0.85	150	1	2043724
F5446	223.1073	153.42	_singleton_4635	C11H11NO3	singleton	150.66	157.22	3259	1911135	1.0	0.96	231	1	1931135
F5448	223.1073	480.53	_singleton_4636	C11H11NO3	singleton	477.69	483.38	3259	10954917	1.0	0.95	1284	1	10973917
F5449	275.2728	604.43	_singleton_6398	C20H34	singleton	601.26	608.21	4528	1629625	0.73	0.82	12	1	1647695
F5450	275.2728	631.4	6399	C20H34	singleton	627.92	634.24	4528	1660492	0.76	0.99	13	1	1693033
F5451	298.1642	464.09	6400	C15H21NO4	singleton	460.76	468.08	5169	1916858	1.0	0.97	123	1	1945462
F5452	223.111	480.21	_singleton_4830	C8H15NO3S	singleton	478.01	483.38	3260	3943450	1.0	0.98	431	1	4004624
F5453	223.111	540.29	4831	C8H15NO3S	singleton	536.7	544.19	3260	3209443	1.0	0.99	315	1	3245981
F5454	298.1677	597.44	6401	C18H22N2O2	singleton	596.16	599.99	5170	874595	1.0	0.92	123	1	887602
F5456	275.6252	643.39	112070		singleton	640.24	647.17	4530	7977420	1.0	0.92	620	1	8052042
F5460	223.1214	591.67	4402	C13H16N2	singleton	589.75	594.55	3262	1276779	1.0	0.97	173	1	1292786
F5461	275.644	564.52	112071		singleton	561.93	568.41	4531	2976741	0.71	0.89	324	1	2997741
F5462	275.644	574.14	112072		singleton	571.27	577.91	4531	17354823	1.0	0.86	1470	1	17376823
F5463	275.644	638.03	112073		singleton	636.46	638.98	4531	1824910	0.72	0.95	195	1	1833910
F5464	275.644	643.07	kp2223_550.2806		M0,M+H+, 2x charged	639.92	646.85	4531	25424896	1.0	0.94	1565	1	25447896
F5468	251.1633	541.59	_singleton_6405	C15H22O3	singleton	538.34	543.22	3909	1626038	0.83	0.8	3	1	1619879
F5470	251.1633	553.55	_singleton_6407	C15H22O3	singleton	551.34	557.42	3909	5049701	1.0	0.85	11	1	5079438
F5471	251.1633	571.91	_singleton_6408	C15H22O3	singleton	568.41	573.83	3909	2054704	0.9	0.98	5	1	2014413
F5473	251.1633	610.12	6410	C15H22O3	singleton	606.63	613.63	3909	2715833	0.91	0.95	5	1	2741169
F5480	276.1258	220.51	6411	C18H16N2O	singleton	217.12	224.5	4537	1990158	0.82	0.9	197	1	2013158
F5481	276.1258	335.72	kp497_275.1181		M0,M+H+	332.03	339.74	4537	28351539	1.0	0.99	3413	1	28375539
F5485	276.1434	33.99	_singleton_6071	C12H21NO6	singleton	31.09	35.57	4540	2413275	1.0	0.98	156	1	2480399
F5486	276.1434	40.66	6072	C12H21NO6	singleton	36.84	44.48	4540	10677137	1.0	0.9	448	1	10718899
F5487	223.1293	372.39	_singleton_6412	C8H16N2O4	singleton	368.69	376.43	3263	3254016	0.81	0.96	8	1	3291997
F5488	223.1293	421.75	_singleton_6413	C8H16N2O4	singleton	418.42	425.43	3263	1499249	0.71	0.98	3	1	1537398
F5489	223.1293	431.76	_singleton_6414	C8H16N2O4	singleton	427.77	435.76	3263	2843507	0.84	0.92	5	1	2913207
F5490	223.1293	456.49	_singleton_6415	C8H16N2O4	singleton	455.2	458.45	3263	2346457	0.87	0.87	10	1	2353504
F5491	223.1293	478.65	_singleton_6416	C8H16N2O4	singleton	474.71	480.84	3263	3071684	0.83	0.81	7	1	3053435
F5494	223.1293	592.31	6419	C8H16N2O4	singleton	590.07	594.88	3263	2658625	0.85	0.93	260	1	2674631
F5504	298.2736	552.6	_singleton_6420	C18H32O2	singleton	549.07	556.46	5179	1815092	0.73	0.99	58	1	1850679
F5506	276.1799	125.94	_singleton_6427	C13H25NO5	singleton	121.84	130.05	4545	4599438	1.0	0.92	253	1	4664524
F5507	276.1799	141.38	6428	C13H25NO5	singleton	137.29	145.49	4545	3857608	0.95	0.97	220	1	3913740
F5508	298.31	585.57	6429	C19H39NO	singleton	581.73	589.43	5181	3968384	1.0	0.93	62	1	3994863
F5509	276.1986	490.0	kp498_275.1914		M0,M+H+	486.69	493.93	4546	15425000	1.0	0.99	1434	1	15448000
F5512	223.1324	552.6	kp499_222.1253		M0,M+H+	548.75	556.46	3264	121247483	1.0	0.98	79	1	121272483
F5513	223.1324	575.09	kp500_222.1253		M0,M+H+	571.27	578.54	3264	23276788	0.88	0.95	12	1	23300788
F5514	223.1324	591.99	kp501_222.1251		M0,M+H+	588.15	595.84	3264	302431064	1.0	0.99	397	1	302456064
F5515	298.6463	687.33	112080		singleton	684.19	691.09	5182	5070307	1.0	0.98	411	1	5119469
F5517	298.6738	674.78	112081		singleton	671.03	678.53	5183	3475195	1.0	0.86	264	1	3543296
F5519	298.6783	735.77	112082		singleton	733.89	742.36	5184	2038427	1.0	0.74	125	1	2079814
F5521	298.6918	738.91	112083		singleton	735.14	742.68	5185	3441310	1.0	0.89	263	1	3517705
F5524	276.6228	644.02	112084		singleton	640.55	647.8	4551	2741490	1.0	0.81	194	1	2804389
F5525	299.0018	245.55	6430	C13H9ClN2OS	singleton	243.17	248.56	5186	1499791	1.0	0.99	168	1	1520599
F5528	251.2001	568.41	kp1998_250.193		M0,M+H+	564.52	572.23	3914	8795343	0.97	0.88	4	1	8846644
F5531	251.2001	602.85	kp1999_250.193		M0,M+H+	599.99	605.05	3914	7859257	1.0	0.94	6	1	7837669
F5537	251.2365	647.48	6441	C17H28	singleton	644.02	650.32	3915	1036897	1.0	0.86	13	1	1082648
F5539	276.6519	673.53	kp502_275.6446		M0,M+H+	669.78	677.28	4555	570658280	1.0	0.94	341	1	570683280
F5543	277.0046	286.71	6444	C12H6Cl2N4	singleton	282.64	290.53	4557	7523830	1.0	0.93	148	1	7555496
F5544	299.0858	43.85	_singleton_6445	C10H16N2O7	singleton	41.95	45.74	5190	1084953	1.0	0.99	154	1	1065018
F5545	277.0376	345.02	kp503_238.0741		M0,K/H	341.09	348.92	4558	10554326	1.0	1.0	397	1	10598460
F5547	277.0633	320.31	6447	C11H7F5N3	singleton	317.99	324.33	4560	1151712	1.0	0.96	103	1	1187192
F5549	299.1277	384.05	6448	C18H18O4	singleton	380.07	386.65	5197	3980665	1.0	0.94	386	1	4017162
F5550	277.1041	447.32	kp504_254.1148		M0,Na/H	445.05	451.28	4563	8503533	0.92	0.99	508	1	8523533
F5551	277.1041	519.42	6446	C10H16N2O7	singleton	516.18	523.34	4563	6221979	0.85	0.9	258	1	6244979
F5552	277.1041	528.88	kp505_276.0968		M0,M+H+	525.63	532.78	4563	17280685	1.0	0.98	823	1	17303685
F5562	277.1282	413.1	_singleton_6449	C11H18N4O3	singleton	410.4	417.1	4569	3420399	1.0	0.99	417	1	3444039
F5577	299.1385	439.39	kp509_298.1312		M0,M+H+	436.09	443.15	5198	36243464	0.82	0.75	46	1	36266464
F5579	299.1385	513.57	kp510_298.1311		M0,M+H+	509.64	517.48	5198	49966191	0.83	0.87	17	1	49991191
F5583	299.1385	557.42	kp514_298.1312		M0,M+H+	553.55	561.28	5198	170104705	1.0	0.99	57	1	170129705
F5585	299.1385	777.96	kp516_298.1312		M0,M+H+	774.18	781.74	5198	140641568	0.92	0.93	29	1	140666568
F5587	252.0289	264.68	kp2026_229.04		M0,Na/H	260.61	268.73	3918	2338466	0.76	0.87	28	1	2369005
F5588	223.2053	553.24	_singleton_4786	C15H24	singleton	549.4	556.78	3269	4048604	1.0	0.98	11	1	4059325
F5589	223.2053	559.67	_singleton_4787	C15H24	singleton	556.78	563.55	3269	5091936	1.0	0.97	15	1	5097764
F5593	277.1406	501.17	kp518_254.1511		M0,Na/H	497.55	504.78	4571	15700973	1.0	0.9	14	1	15723973
F5598	299.148	510.61	6466	C14H20N4O2	singleton	509.32	510.29	5199	737447	0.74	0.75	9	1	196767
F5600	299.148	552.6	kp520_298.1409		M0,M+H+	549.73	556.46	5199	22590817	1.0	0.96	178	1	22612817
F5601	223.6196	518.78	kp2226_446.2321		M0,M+H+, 2x charged	515.2	522.03	3270	16863788	1.0	0.99	2245	1	16885788
F5603	223.9702	410.76	6467	C9H6BrNO	singleton	408.1	414.44	3271	1760825	1.0	0.99	157	1	1777257
F5604	277.1427	464.09	_singleton_6468	C16H18O3	singleton	461.43	466.43	4572	1558213	1.0	0.99	151	1	1602305
F5605	277.1427	473.71	_singleton_6469	C16H18O3	singleton	472.39	477.03	4572	561816	0.91	0.9	91	1	587669
F5606	277.1427	594.88	6470	C16H18O3	singleton	592.63	598.08	4572	4495320	1.0	0.98	287	1	4513328
F5607	252.0859	347.61	_singleton_6471	C12H13NO5	singleton	343.74	351.6	3921	4899631	1.0	0.99	436	1	4920769
F5608	299.1821	517.48	6473	C15H22BFO3	singleton	514.55	520.07	5201	2101146	1.0	0.99	232	1	2114540
F5611	277.1536	673.53	kp521_276.146		M0,M+H+	669.78	676.97	4575	141572004	1.0	0.93	341	1	141596004
F5612	277.159	570.95	6475	C17H24ClN	singleton	568.41	574.14	4576	2158972	1.0	0.97	210	1	2188758
F5613	277.1636	570.64	kp746_235.1293		M0,ACN	567.76	574.46	4577	6116694	1.0	0.98	520	1	6158052
F5614	299.1999	465.41	_singleton_6476	C20H26O2	singleton	461.76	468.08	5203	3692931	1.0	0.99	15	1	3714563
F5615	299.1999	469.72	_singleton_6477	C20H26O2	singleton	468.08	473.38	5203	1777946	0.85	0.98	6	1	1785313
F5616	299.1999	482.74	kp522_298.1929		M0,M+H+	479.9	486.36	5203	4144129	1.0	0.99	14	1	4191616
F5622	277.1673	570.64	_singleton_6485	C14H17N3O2	singleton	567.76	574.46	4578	5136213	1.0	0.96	493	1	5158223
F5627	252.1225	540.62	6494	C11H16N4O3	singleton	537.68	544.19	3924	2703602	1.0	0.99	86	1	2724612
F5631	224.0289	206.34	_singleton_6497	C6H12N2O3S2	singleton	202.42	209.96	3273	14115042	0.8	0.92	1051	1	14139042
F5637	299.2363	461.09	_singleton_6499	C21H30O	singleton	458.12	464.75	5205	1258760	0.9	1.0	17	1	1293009
F5638	299.2363	539.32	_singleton_6500	C21H30O	singleton	535.72	543.22	5205	2933118	0.98	1.0	14	1	2964170
F5639	299.2363	552.29	_singleton_6501	C21H30O	singleton	548.42	556.14	5205	1555323	0.86	0.91	4	1	1583992
F5640	299.2363	580.77	_singleton_6502	C21H30O	singleton	577.6	584.61	5205	3623500	0.96	0.95	27	1	3696409
F5641	299.2363	592.31	_singleton_6503	C21H30O	singleton	588.47	595.84	5205	4595914	0.96	0.94	39	1	4632937
F5642	299.2363	601.26	6504	C21H30O	singleton	597.76	604.43	5205	2576382	0.89	0.96	34	1	2632183
F5644	277.1793	516.51	kp523_276.1721		M0,M+H+	512.91	520.39	4580	81371602	0.73	0.94	25	1	83030346
F5645	277.1793	570.64	kp524_276.172		M0,M+H+	566.79	574.46	4580	955705749	1.0	0.93	98	1	957433608
F5647	277.1951	455.84	_singleton_6505	C13H26N2OS	singleton	453.26	459.77	4581	1433029	1.0	1.0	150	1	1457783
F5648	277.1951	570.0	6506	C13H26N2OS	singleton	567.76	573.83	4581	4658452	1.0	0.9	413	1	4715740
F5650	252.1589	570.32	_singleton_6510	C14H19NO2	singleton	567.11	574.14	3928	2930231	1.0	0.98	61	1	2957231
F5652	277.6299	673.53	112086		singleton	670.41	676.97	4585	5356922	1.0	0.9	375	1	5314928
F5663	252.2686	576.03	6516	C17H30	singleton	573.51	579.5	3930	1097348	1.0	0.95	111	1	1112501
F5664	278.0329	203.08	6244	C9H11NO7S		199.09	206.99	4587	25768308	0.96	0.85	520	1	25793308
F5671	278.1214	335.72	6518	C8H16N6S2	singleton	332.7	339.07	4590	955632	1.0	0.99	109	1	972211
F5672	252.9966	506.4	6519	C9H10O3S2	singleton	502.48	509.97	3931	2262926	1.0	0.97	9	1	2307224
F5673	278.1239	39.06	6253	C12H15N5O3	singleton	35.26	41.95	4591	986403	1.0	0.97	108	1	1024610
F5674	253.0365	479.9	6520	C8H10O6S	singleton	476.7	483.7	3932	3828161	1.0	0.95	308	1	3854861
F5675	278.1414	250.2	6521	C18H15N2	singleton	246.56	253.5	4592	1895087	1.0	0.98	189	1	1918840
F5677	224.1278	66.93	kp530_223.1204		M0,M+H+	63.47	70.83	3279	27114567	0.91	0.88	147	1	27138567
F5681	253.0741	479.27	6524	C9H14O5S	singleton	477.03	483.06	3933	1267897	0.8	0.86	92	1	1314474
F5682	253.0787	33.99	kp1938_211.0451		M0,ACN	32.74	36.2	3934	1658884	1.0	0.96	284	1	1670888
F5690	299.2939	821.07	kp532_298.2867		M0,M+H+	810.08	831.75	5207	81335495	1.0	0.95	182	1	81405495
F5695	299.3049	599.99	6530	C18H35NO	singleton	596.48	603.8	5208	3706932	1.0	0.97	314	1	3752013
F5696	299.625	639.61	112087		singleton	635.82	642.13	5209	2338493	1.0	0.98	219	1	2366357
F5697	299.6435	689.21	112088		singleton	685.76	690.78	5210	1216454	1.0	0.89	141	1	1277704
F5698	278.1746	436.43	_singleton_6531	C16H21NO2	singleton	432.76	439.71	4595	1749430	1.0	1.0	203	1	1773841
F5699	278.1746	497.88	6532	C16H21NO2	singleton	494.26	501.83	4595	3355024	1.0	0.99	304	1	3391610
F5700	299.654	737.97	kp2468_597.7973		M0,M+H+, 2x charged	734.2	741.74	5211	4419668	1.0	0.88	290	1	4474872
F5702	253.1043	650.63	kp533_252.097		M0,M+H+	646.85	654.41	3938	14371378	1.0	0.96	39	1	14407441
F5705	224.1723	693.93	6535	C9H21N2O3	singleton	690.15	695.81	3282	2657966	0.86	0.92	23	1	2707715
F5706	299.6726	673.22	112089		singleton	671.03	676.34	5212	1509852	1.0	0.78	142	1	1550611
F5707	299.6726	736.71	112090		singleton	733.58	738.6	5212	1319999	1.0	0.96	119	1	1271100
F5708	299.6726	739.54	112091		singleton	738.6	742.68	5212	879077	1.0	0.97	133	1	912136
F5709	225.0529	828.9	4506	C12H10O3	singleton	825.77	832.71	3285	1465699	0.8	0.9	29	1	1488151
F5710	253.1065	345.34	_singleton_6536	C12H11N7	singleton	342.09	348.92	3939	6693245	1.0	0.99	37	1	6715245
F5711	253.1065	392.68	_singleton_6537	C12H11N7	singleton	389.32	396.37	3939	2654524	0.99	0.96	13	1	2676524
F5712	253.1065	401.44	_singleton_6538	C12H11N7	singleton	397.72	405.13	3939	5506095	1.0	0.97	38	1	5529095
F5713	253.1065	447.32	kp2003_252.0992		M0,M+H+	444.41	450.95	3939	3169149	1.0	0.96	9	1	3190149
F5714	253.1065	453.26	_singleton_6539	C12H11N7	singleton	450.95	455.84	3939	983745	0.79	0.84	3	1	999745
